"id","name"
6260,"William  Pemble"
6261,"Nella Henney"
6262,"Compton MacKenzie"
6263,"Charles J. Archard"
6264,"J. J. Smith"
6265,"Hermann Hagedorn"
6266,"Emma Guy Cromwell"
6267,"Olivier de La Marche"
6268,"William Dana Orcutt"
6269,"James H. Richardson"
6270,"Millard Fillmore"
6271,"Elsie Spicer Eells"
6272,"�douard Charton"
6273,"Aug. J. Thebaud"
6274,"Harold Thompson Rich"
6275,"Frances Fuller Victor"
6276,"Prosper Jourdan"
6277,"Theodore Goodridge Roberts"
6278,"Louis Bertrand"
6279,"F. Bernard"
6280,"Betsy van der Poel"
6281,"Joseph Tatlow"
6282,"Padraic Colum"
6283,"Paul Thorne"
6284,"Eugene Loudun"
6285,"William Elmer Bachman"
6286,"Harold W. Fairbanks"
6287,"James Emerson Tennent"
6288,"William Parker"
6289,"Guy Whitmore Carryl"
6290,"Maxwell T. Masters"
6291,"Charles A. Eastman"
6292,"Edward Anwyl"
6293,"James A. Cooper"
6294,"Margaret Hill McCarter"
6295,"Sophia M. Almon"
6296,"Colonel Charles-Jean-Jacques-Joseph Ardant du Picq"
6297,"Alfred D. F. Hamlin"
6298,"Alexander Chodsko"
6299,"Bascom Asbury Cecil Stephens"
6300,"John Kirk"
6301,"Emile Souvestre"
6302,"Gustav Freytag"
6303,"Sue Petigru Bowen"
6304,"Josef Israels"
6305,"J. G. Holland"
6306,"Stephen McKenna"
6307,"W. H. Fitchett"
6308,"Rosa N. Carey"
6309,"Alice Prescott Smith"
6310,"John Tulloch"
6311,"Witter Bynner"
6312,"Jose P. Quiroga"
6313,"D. Albrecht Thoma"
6314,"Father Candide Chalippe"
6315,"James H Schmitz"
6316,"Edward Smyth Jones"
6317,"Joseph Barker"
6318,"Adolphus Bandelier"
6319,"J. L. Spalding"
6320,"Louis de Rouvroy Saint-Simon"
6321,"J. W. Fortescue"
6322,"Isabella Beeton"
6323,"Henry Saint-George"
6324,"William Allingham"
6325,"Olga, Vicomtesse de Pitray"
6326,"James H. Brace and Francis Mason"
6327,"François de Salignac de la Mothe Fénelon"
6328,"Isabella Alden"
6329,"Sarah F. Buckelew and Margaret W. Lewis"
6330,"Charles J. Barnes, et al."
6331,"Albert Ten Eyck Olmstead"
6332,"George S. Merriam"
6333,"Robert Lansing"
6334,"Frances E. Lord"
6335,"Richard Kaufmann"
6336,"Ant�nio da Costa Couto S� de Albergaria"
6337,"Vernon Kellogg"
6338,"T.H. Huxley"
6339,"G�rard de Beauregard"
6340,"Henry Thomas Hamblin"
6341,"Charles W. Hall"
6342,"Baron Du Casse"
6343,"William Salisbury"
6344,"Samuel Adams"
6345,"Eulogio Florentino Sanz"
6346,"Delia Bacon"
6347,"Boleslaw Prus"
6348,"Collected by Joseph Jacobs"
6349,"Joaquin Miller"
6350,"Charles D. Stewart"
6351,"Clement C. Moore"
6352,"G. E. (Geraldine Edith) Mitton"
6353,"Mir Amman of Dihli"
6354,"Augustus Hopkins Strong"
6355,"Rafael Palma"
6356,"Royall Tyler"
6357,"H. J. L. J. Massé"
6358,"George Burton Adams"
6359,"Robert Boyle"
6360,"Alan Douglas"
6361,"Charles S. Brooks"
6362,"Cesare Cant�"
6363,"Seraf�n y Joaqu�n �lvarez Quintero"
6364,"Arthur T. Pierson"
6365,"Friedrich de la Motte Fouque"
6366,"Henry Baird"
6367,"Harriet Stark"
6368,"Ritter Brown"
6369,"Anna Bowman Dodd"
6370,"Henry Hubert Knibbs"
6371,"S.M. Dubnow"
6372,"Frederic William Farrar"
6373,"A.M. Sullivan"
6374,"David Lester Richardson"
6375,"John Graham (David Graham Phillips)"
6376,"E�a Queiroz"
6377,"Heng Lu"
6378,"James Knowles and Matilda Darroch Knowles"
6379,"Emma Dorothy Eliza Nevitte Southworth"
6380,"El�onore-Ad�le d'Osmond, comtesse de Boigne"
6381,"Frank F. Ellinwood"
6382,"J.H.T. McPherson"
6383,"Furnley Maurice"
6384,"August Wilhelm Schlegel trans John Black"
6385,"Arthur Stanwood Pier"
6386,"George G. Nasmith"
6387,"Stephen Graham"
6388,"Newell Dwight Hillis"
6389,"William. D. O'Connor"
6390,"Ellen Key"
6391,"Ernie Howard Pyle"
6392,"Orrie Lashin and Milo Hastings"
6393,"Eliza Paul Kirkbride Gurney"
6394,"Bennet Copplestone"
6395,"Jos� Caetano Gomes"
6396,"Raphael Sabatini"
6397,"Wilfrid Wilson Gibson"
6398,"Charles Beard"
6399,"Aunt Friendly"
6400,"Kate M. Foley"
6401,"Ying Han"
6402,"Sir Jagadis Chunder Bose"
6403,"Louis A Banks"
6404,"Geo. Alfred Townsend"
6405,"H. T. Burleigh and F. L. Stanton"
6406,"John Strange Winter"
6407,"Octave Mirbeau"
6408,"Franz Liszt; Letters assembled by La Mara and translated"
6409,"Thomas Frederick Crane"
6410,"Martin Ingham Townsend"
6411,"Matthew White, Jr."
6412,"T. S. [Thomas Stearns] Eliot"
6413,"Adolphe Dreyspring"
6414,"Edward John Eyre"
6415,"The Butterick Publishing Co."
6416,"Franz Edelsheim"
6417,"Edwin G. Rundle"
6418,"Jean Jules Jusserand"
6419,"Jacques Jean-Marie de Morgan"
6420,"Henry Blake Fuller"
6421,"Frederick Cornell"
6422,"Charles E  Young"
6423,"Mrs. Belle Kendrick Abbott"
6424,"Denis Florence MacCarthy"
6425,"Antoinette Abernethy Lamoreaux"
6426,"Samuel John Jerram"
6427,"Peter Martyr"
6428,"Oscar D. Skelton"
6429,"Editor-in-Chief: Rossiter Johnson"
6430,"Wolfgang Menzel, Trans. Mrs. George Horrocks"
6431,"Austin C. Apgar"
6432,"Bertha M. Clark"
6433,"Frances E. W. Harper"
6434,"John Campbell"
6435,"Gail Hamilton"
6436,"Ignacio Manuel Altamirano"
6437,"Ezra Knight Parker"
6438,"Anna Balmer Myers"
6439,"Clive Bell"
6440,"Charlotte B. Herr"
6441,"Edited by Mrs. M. H. Adams"
6442,"Ford Madox Ford"
6443,"Charles Turgeon"
6444,"H. L. Gordon"
6445,"Samuel Lover"
6446,"Richard G. Parker"
6447,"Hopkins Moorhouse"
6448,"Henry F. Cope"
6449,"Ellen N. La Motte"
6450,"H.C. Bailey"
6451,"Inazo Nitobe"
6452,"William Allan Reed"
6453,"W. J. Loftie"
6454,"Thomas Frognall Dibdin"
6455,"Christopher Merrett"
6456,"Adlai E. Stevenson"
6457,"John W. Bookwalter"
6458,"B. G. Jefferis and J. L. Nichols"
6459,"Henry Rankin Poore"
6460,"Edwin Sidney Hartland"
6461,"Pat O'Cotter"
6462,"Fannie Louise Apjohn"
6463,"A.R. Narayanan"
6464,"Earl Stanley Harrison"
6465,"Samuel Strickland"
6466,"Joseph Black"
6467,"Margery Two-Shoes"
6468,"Ying Yu Zhang"
6469,"Yue Xun"
6470,"Laozi"
6471,"Charlotte M. Higgins"
6472,"R.R. Merliss"
6473,"Arthur Benton Sanford"
6474,"John Sherburne Sleeper"
6475,"Charles E. Bolton"
6476,"Jivoin P�ritch"
6477,"Frank Jewett Mather"
6478,"Jonathan F. Kelley"
6479,"James Harrington"
6480,"Justus Van Maurik Jr."
6481,"Josef Julius Wecksell"
6482,"James T. Lightwood"
6483,"Harold R. Peat"
6484,"Gina Lombroso-Ferrero"
6485,"Benjamin Cardozo"
6486,"Alec Waugh"
6487,"C. Collodi--Pseudonym of Carlo Lorenzini"
6488,"Jorge Camacho"
6489,"Johann Karl August Musäus"
6490,"Georg Buchner"
6491,"James Cotter Morison"
6492,"Christian Morgenstern"
6493,"C.W. Leadbeater"
6494,"Samuel McHarry"
6495,"Thomas A. Brown and Thomas Joseph Carey"
6496,"S. J. Wilson"
6497,"Daniel Errico"
6498,"James O'Meara"
6499,"Francis Miltoun"
6500,"Jeanette Augustus Marks and Julia Moody"
6501,"George Sampson"
6502,"L. Zamenhof"
6503,"Lily Braun"
6504,"Ferdinando Fontana"
6505,"William Dobein James"
6506,"M. J. (Michael Joseph) Canavan"
6507,"Roland Allen"
6508,"Christoph von Schmid"
6509,"H.G. Winter"
6510,"C. E. Jacobs"
6511,"Claude Fayette Bragdon"
6512,"Robert W. (Robert William) Chambers"
6513,"George Edward Woodberry"
6514,"Andrew Barton 'Banjo' Paterson"
6515,"Jo�o Marques de Carvalho"
6516,"H. G. Keene"
6517,"Stefan Zweig"
6518,"anonymous"
6519,"Stijn Streuvels"
6520,"Margaret Burnham"
6521,"Benjamin Brawley"
6522,"Lucinda Lee Orr"
6523,"John Cleland"
6524,"Pedro de Cieza de Le�n"
6525,"Alexander Miles"
6526,"British Museum"
6527,"Jason Kirby"
6528,"Elma Ehrlich Levinger"
6529,"Reginald Grant"
6530,"Ant�nio Gomes Leal"
6531,"Sterling E. Lanier"
6532,"Herman Boerhaave"
6533,"Larry Shaw"
6534,"Louis A. Flemming"
6535,"Jules Fabien Gingras"
6536,"Charles A. Leale"
6537,"C. L. Graves and E. V. Lucas"
6538,"Franklin Pierce"
6539,"David P. Barrows"
6540,"Th. Bentzon (Mme. Blanc)"
6541,"Jos� Duarte Ramalho Ortig�o"
6542,"Lane Cooper"
6543,"Foxhall Daingerfield, Jr."
6544,"Charles Egbert Craddock            (AKA Mary Noailles Murfree)"
6545,"Bureau of Ordnance, USN"
6546,"Elihu Burritt"
6547,"Xiong Yang"
6548,"Benjamin Harrison"
6549,"Sir Francis Bacon"
6550,"J. Anthony Ferlaine"
6551,"Charles Sylvester"
6552,"James Joyce"
6553,"Ada Cambridge"
6554,"Arthur Beverley Baxter"
6555,"Alfred Lawson"
6556,"A. Trolle"
6557,"Miss Mant"
6558,"Thornton DeKy"
6559,"George Grote"
6560,"John Mills"
6561,"Bradley A. Fiske"
6562,"O. J. Stevenson"
6563,"Sebastian Undiano y Gastelu"
6564,"Richard Twiss"
6565,"John Haynes Holmes"
6566,"James Sully"
6567,"Andrew Jackson Howell, Jr."
6568,"Hjalmar Hjorth Boysen"
6569,"Hurlo Thrumbo (pseudonym)"
6570,"Stockton State Hospital"
6571,"W. D. Sweeting"
6572,"Fredrika Runeberg"
6573,"Howard Phillips Lovecraft"
6574,"Society of Friends"
6575,"Germaine de Sta�l-Holstein"
6576,"Carl Henry Grabo"
6577,"Frances Henshaw Baden"
6578,"George H. Pettis"
6579,"Alfred Kingston"
6580,"Elizabeth Elstob"
6581,"Almira Stillwell Cole"
6582,"Hon. Jefferson Davis"
6583,"Albert Smyth"
6584,"H. Stanley Redgrove"
6585,"David Mason"
6586,"Edward Peple"
6587,"Banyunyeou Fongjiang"
6588,"I. T. Thurston"
6589,"Anton Tchekoff"
6590,"Samuel Rid"
6591,"Jack O'Brien"
6592,"Eleanor Gates"
6593,"Frederick Winslow Taylor"
6594,"A.H. Beesley"
6595,"Josef Cohen"
6596,"Alphonse Esquiros"
6597,"George M. Wrong"
6598,"Ahmed Hussain"
6599,"E.P. Roe"
6600,"Aarni Kouta and Friedrich Nietzsche"
6601,"William F. Cody"
6602,"Charles Sumner"
6603,"John Freeman"
6604,"Gabri�l (AKA  Carel van Nievelt)"
6605,"Edwin L. Arnold"
6606,"Mann Rubin"
6607,"Caroline Hadley"
6608,"Edmondo de Amicis"
6609,"E. Ernest Bilbrough"
6610,"John F. Davis"
6611,"Carl Jonas Love Almqvist"
6612,"Thomas W. Knox"
6613,"Shao Liu"
6614,"Ethel M. Kelley"
6615,"Lady F. E. E. Bell"
6616,"Robert Huish"
6617,"A. M. Toplady"
6618,"Alfred J[ohn] Church"
6619,"John Goerzen and Ossama Othman"
6620,"Purnananda Chakravartin"
6621,"E. M. [Ethel Mary] Wilmot-Buxton"
6622,"Caterina da Siena"
6623,"Walter E. Traprock"
6624,"Doris Hayman"
6625,"A. C. Bradley"
6626,"J. G. Patterson"
6627,"Paul Hutchens"
6628,"U. S. Grant, W. T. Sherman, P. H. Sheridan"
6629,"Jo�o Vaz"
6630,"Charles Hose and William McDougall"
6631,"Richard Sherry"
6632,"Bayard Tuckerman"
6633,"Count Agenor de Gasparin"
6634,"Principal Shairp"
6635,"Helen Follett Stevans"
6636,"Mrs. Mary Rowlandson"
6637,"Esther Birdsall Darling"
6638,"Albert M. Reese"
6639,"Hans Aanrud"
6640,"Gabriel Beato Francisco"
6641,"William Taylor Adams"
6642,"Th. Hebbelynck"
6643,"W. H. Griffith Thomas"
6644,"Agatha Christie"
6645,"Elizabeth Anderson"
6646,"Harvey Waterman Thayer"
6647,"G. Whitfield Ray"
6648,"Shang Jie Song"
6649,"Leighton Pullan"
6650,"Benj. N. Martin"
6651,"Samuel Woodworth Cozzens"
6652,"G. le Notre"
6653,"Anna Sewell"
6654,"Thomas Woolner"
6655,"Jane M. Bancroft"
6656,"A.-J. Pons"
6657,"J. Randall"
6658,"Ottomar Behnsch"
6659,"Douglas Labaree Buffum"
6660,"Dr. Henri Blanc"
6661,"Calleja (pseudonym)"
6662,"Mary Austin et al"
6663,"Geraldine Bonner"
6664,"Xavier de Carvalho"
6665,"William Painter"
6666,"Intercollegiate Peace Association"
6667,"Frederic S. Cozzens"
6668,"Henry Stanton"
6669,"James Hartness"
6670,"A. J. Dawson"
6671,"D. H. Montgomery"
6672,"Mamie Dickens"
6673,"W. C. Egan"
6674,"Arthur Edward Waite"
6675,"Camilo Castelo-Branco"
6676,"Philip Francis Nowlan"
6677,"Caxton"
6678,"George W. Williams"
6679,"Anne March"
6680,"Jules Vall�s"
6681,"Helen Van-Anderson"
6682,"Captain Frank Cobb"
6683,"Joseph Altsheler"
6684,"William Edward Maxwell"
6685,"G. W."
6686,"Francis Kruckvich"
6687,"James Fiske"
6688,"Thomas L. Masson (Editor)"
6689,"Xenophont"
6690,"Robert E. Knowles"
6691,"Un Latin"
6692,"Emilie F. Carl�n"
6693,"Josef Neupauer"
6694,"May Kellogg Sullivan"
6695,"R. Norman Grisewood"
6696,"Kate Greenaway"
6697,"Stepniak"
6698,"George Alexander Morton"
6699,"Caroline F. E. Spurgeon"
6700,"Father Chiniquy"
6701,"Ezra Meeker"
6702,"John Brown"
6703,"Wordsworth and Coleridge"
6704,"Emil Lucka"
6705,"Rev. T. De Witt Talmage"
6706,"J. L. Worden et al."
6707,"E.A. Bennett"
6708,"Fr. Jos� Rodriguez"
6709,"P. L. Jacob"
6710,"YAM"
6711,"Ed. Vandal"
6712,"Katherine Shortall"
6713,"Harriette Newell Woods Baker (AKA Aunt Hattie)"
6714,"Hermanni Boerhaave"
6715,"David Garnett"
6716,"Louis Antoine de Bougainville"
6717,"John Finley"
6718,"George E. Woodward"
6719,"Argyll Saxby"
6720,"Florence Kimball Russel"
6721,"John Burgon"
6722,"Ernest N. Bennett"
6723,"Henri Greville"
6724,"Frank Wing"
6725,"Thomas  Moore"
6726,"C. R. Clifford"
6727,"James Benjamin Blish"
6728,"E. Keble Chatterton"
6729,"Thomas Arnold"
6730,"Mrs. Wilson Woodrow"
6731,"J. M. Farrar"
6732,"F. Lamplugh"
6733,"J. A. Currie"
6734,"A. B. (Artemas Bowers) Muzzey"
6735,"Richard Threlfall"
6736,"Ledyard Bill"
6737,"A.F. Pollard"
6738,"Lawrence Gilman"
6739,"Arthur John Butler"
6740,"Julia de Winton"
6741,"Ludwig Salvator"
6742,"F. St. Mars"
6743,"Lope de Vega"
6744,"Alexander Scott Withers"
6745,"Douglas Dewar"
6746,"Venture Smith"
6747,"G. W. Curtis, ed. George Willis Cooke"
6748,"Andrew Lang and Others"
6749,"Col. S. L. Brengle"
6750,"S.R. Crockett"
6751,"Layamon"
6752,"Urbano de Castro"
6753,"Marshall Mather"
6754,"T. R. Ashworth and H. P. C. Ashworth"
6755,"I. Zangwill"
6756,"Charles Franklin Carter"
6757,"Thomas Sherlock"
6758,"G. Firth Scott"
6759,"B.G. Jefferis"
6760,"E. B. Temple"
6761,"Conde de Ficalho"
6762,"Thomas Colley Grattan"
6763,"G. W. [George William] Foote"
6764,"Thomas Hobbes"
6765,"T. R. Agg"
6766,"Eustace Hale Ball"
6767,"Martha Idell Fletcher Bellinger"
6768,"John Joy Bell"
6769,"William Henry Hurlbert"
6770,"Marguerite Stockman Dickson"
6771,"Mrs. Henry Clarke"
6772,"William Westall"
6773,"Anna McClure Sholl"
6774,"W. W. Jacobs and Charles Rock"
6775,"William Withering"
6776,"Everett Titsworth Tomlinson"
6777,"Hawley Smart"
6778,"Cla�dio Jos� Nunes"
6779,"Hugo de Vries"
6780,"Dr. George H Napheys"
6781,"George Mogridge"
6782,"Nicol� Papadopoli Aldobrandini"
6783,"Gertrude Landa"
6784,"Spenser Wilkinson"
6785,"The Author of The Waldos"
6786,"Francisco Morillo"
6787,"Roger Phillips"
6788,"Kate Percival"
6789,"A.C. Seward and Others"
6790,"A. Hugh  Fisher"
6791,"Gotthold Epraim Lessing"
6792,"Allan Howard"
6793,"Edith H. Allen"
6794,"Samuel Adams Drake"
6795,"L. Taylor Hansen"
6796,"Frank Cousins"
6797,"Richard Biddle Irwin"
6798,"Peter T. Harkness"
6799,"Samuel Griswold Goodrich"
6800,"Shi Hui"
6801,"Carboni Raffaello"
6802,"William Hull"
6803,"Lev Nikolaevica Tolstoi"
6804,"Olive T. Dargan"
6805,"Harry A. Franck"
6806,"Frederic Moorman"
6807,"C. C. James"
6808,"W. C. Scully"
6809,"Elizabeth Wetherell"
6810,"Gustave Aimard and Jules Berlioz d'Auriac"
6811,"Georges Le Faure et Henri de Graffigny"
6812,"John Henry Mackay"
6813,"Mrs. Henry Wood"
6814,"Julian Street"
6815,"Jo�o Baptista Gomes Junior"
6816,"Joshua Coffin"
6817,"Irwin Edman"
6818,"Cecil Henry Bompas"
6819,"Roswell Martin Field and Eugene Field"
6820,"Charles DeGuise"
6821,"Ren� Chateaubriand"
6822,"Kuo Shen"
6823,"J. L. Campbell"
6824,"Edited by Arthur Mee and J.A. Hammerton"
6825,"R. Derby Holmes"
6826,"Elwyn Allen Smith"
6827,"James Challis"
6828,"Francis Clement Philips and Augustus Harris"
6829,"Legislation of Portugal"
6830,"Minie Herbert"
6831,"Cirilo Villaverde"
6832,"Horatio Bridge"
6833,"Henry Francis Cary"
6834,"Mrs. M. Chaplin Ayrton"
6835,"Cousin Cicely"
6836,"George Sylvester Viereck"
6837,"Mary Austin"
6838,"E. D. Hardy"
6839,"A. Woodward"
6840,"John Dover Wilson"
6841,"William Carew Hazlitt"
6842,"A Pastor"
6843,"Richard Chenevix Trench"
6844,"Ant�nio Joaquim de Carvalho"
6845,"Arthur L. Humphreys"
6846,"W. O. Stoddard"
6847,"Bartolome de las Casas"
6848,"Steve Solomon"
6849,"John L. Cotter"
6850,"Gasparo Scaruffi"
6851,"Ling Fu"
6852,"Clare Howard"
6853,"H. Ling Roth"
6854,"Gustaf af Geijerstam"
6855,"Hristo Botev"
6856,"J. Smeaton Chase"
6857,"Madame de Duras"
6858,"George Laing Miller"
6859,"Ren-Huo Chu"
6860,"Wilhelm Ruland"
6861,"Anna Buchan (writing as O. Douglas)"
6862,"Mariano Nougu�s Secall"
6863,"Plum Rocky Mountain"
6864,"Harry Steele Morrison"
6865,"J. B. Henry Savigny and Alexander Corr�ard"
6866,"Dean Frederic W. Farrar"
6867,"Ediwn Erle Sparks"
6868,"Paul H. C. F�val"
6869,"S. B. Shaw"
6870,"Joseph Bell"
6871,"James Campbell Lewis"
6872,"James Crabb"
6873,"Juliusz Slowacki"
6874,"Auguste Callet"
6875,"Brooks Adams"
6876,"Francis Hodgson Burnett"
6877,"Lieut. R. H. Jayne"
6878,"Marmaduke Park"
6879,"Edwin Benson"
6880,"L. P. Hubbard"
6881,"Fay-Cooper Cole"
6882,"Samuel Simon Schmucker"
6883,"Thomas Barlow Smith"
6884,"Charles-Louis de Secondat, Baron Montesquieu"
6885,"Frederick Maurice"
6886,"Tao Jen Tan Meng"
6887,"Edwin Arlington Robinson"
6888,"LOUISA MUHLBACH"
6889,"Canniff Haight"
6890,"Richard Steele"
6891,"Thomas W. (Thomas William) Allies"
6892,"Horace Plunkett"
6893,"Wilfred S. Skeats"
6894,"Helen Churchill Candee"
6895,"B.M. Sinclair, AKA B. M. Bower"
6896,"M. Quinby"
6897,"Robert Stawell Ball"
6898,"L�once de Larmandie"
6899,"William Bowen"
6900,"Mary Greer Conklin"
6901,"Percy C. Ainsworth"
6902,"William Senior"
6903,"A. A. Luce"
6904,"Eliseo Reclus"
6905,"Thomas Runciman"
6906,"Jonas Lie"
6907,"Dietlof Van Warmelo"
6908,"William [Wilhelm] Busch"
6909,"J. Stewart Barney"
6910,"R. Hugh Knyvett"
6911,"Jean-Baptiste Poquelin (AKA Moli�re)"
6912,"Duchesse d'Orleans"
6913,"Robert J. Martin"
6914,"Petroleum V. Nasby"
6915,"Ethel T. Raymond"
6916,"Gerolamo Rovetta"
6917,"Wolfram Eberhard"
6918,"Camilla Kenyon"
6919,"Rudolph Erich Raspe"
6920,"Mary Louisa Stewart Molesworth"
6921,"Henry Drummond"
6922,"F.A. [Frances Alice] Forbes"
6923,"Retta Babcock"
6924,"Harold P. Manly"
6925,"George W. Brooks"
6926,"Ernest Crosby"
6927,"Lillian Garis"
6928,"Hedwig Heyl"
6929,"Grenville M. Dodge"
6930,"Greenhorn"
6931,"A. Blok"
6932,"John A. Hobson"
6933,"Isaac Frederick Marcosson"
6934,"Ping Chung Kung"
6935,"Joseph  Altsheler"
6936,"Mrs. George Croft Huddleston"
6937,"Marjorie Douie"
6938,"Pedro Sarmiento de Gamboa"
6939,"Thornton Burgess"
6940,"B. N. Michelson"
6941,"Richard E. Lowe"
6942,"Frederic Bastiat"
6943,"I. A. R. Wylie"
6944,"Ernest Henry Shackleton"
6945,"Luciano Z�ccoli"
6946,"Aristophanes et al"
6947,"Dr. L.A.J. Burgersdijk"
6948,"Edward S. Curtis"
6949,"Thomas Wilson  Lambert"
6950,"Gleeson White"
6951,"Stanley J. Weyman"
6952,"Duncan McGregor"
6953,"Maria Catherina Metz-Koning (1864-1926)"
6954,"Walter Rowlands"
6955,"Robert H. Elliot"
6956,"Charles Hutton Gregory"
6957,"Alvin Addison"
6958,"Robert Bridges"
6959,"Lilian Staveley"
6960,"Robert Ross"
6961,"W. F. Markwick, D. D. and W. A. Smith, A. B."
6962,"C. S. Evans"
6963,"Johanna S. Wisthaler"
6964,"Ronald McNeill"
6965,"Needom N. Freeman"
6966,"Frederick Jackson Turner"
6967,"Dr. Burlureaux"
6968,"James Milne"
6969,"E. J. Banfield"
6970,"the Báb"
6971,"William Wagstaffe"
6972,"A. Mary F. (Agnes Mary Frances) Robinson"
6973,"Albertus Telting"
6974,"Hjalmar S�derberg"
6975,"Roland Cheney"
6976,"George Crabbe"
6977,"Thomas Herbert Russell"
6978,"Tekla Roschier"
6979,"Mooshie G. Daniel"
6980,"Charles Gilbert Hine"
6981,"William J. Ferrar"
6982,"John Wilson"
6983,"James A. Mackereth"
6984,"William Dunlap"
6985,"J.S. Shedlock"
6986,"Henry J. Horn"
6987,"Wuhang Yeke"
6988,"W. J. Dawson"
6989,"Mary Catherine Crowley"
6990,"Daniel Davenport"
6991,"Henry P. Talbot"
6992,"H. M. Tomlinson"
6993,"L. Higgin"
6994,"Alexander Irvine"
6995,"Thomas Morus"
6996,"Fred Brandt and Andrew Y. Wood"
6997,"Walter Prichard Eaton"
6998,"Thomas Jefferson Murrey"
6999,"Meng Long Feng"
7000,"Magnay, William"
7001,"Jacob A. Riis"
7002,"Wilhelmine von Hillern"
7003,"Charles de Bernard"
7004,"Zoeth S. Eldredge and E. J. Molera"
7005,"Thomas Guthrie"
7006,"Maurice Barr�s"
7007,"Carit Etlar"
7008,"Mary E. Phillips"
7009,"Homer Randall"
7010,"Irvah Lester Winter"
7011,"Yi Jia"
7012,"Sarah Jeanette Duncan"
7013,"Sophie Jewett"
7014,"James Gray"
7015,"Humboldt, Alexander von"
7016,"Frederic W. Farrar"
7017,"King James I"
7018,"Jacob A. Regester"
7019,"Gene Stratton Porter"
7020,"Jaudas' Society Orchestra"
7021,"Sylvester Mowry"
7022,"Mary Hastings Bradley"
7023,"Walter W. Skeat"
7024,"St�phen Coub�"
7025,"F.E. Hardart"
7026,"Edward Lambert"
7027,"William Edmonstoune Aytoun"
7028,"Mary B. Little"
7029,"Aurelius Clemens Prudentius"
7030,"James H. Moon"
7031,"Alfred Rochefort Calhoun"
7032,"Francis Loring Payne"
7033,"Gustaf Fröding"
7034,"Charles Stewart Given"
7035,"J. Tyrwhitt Brooks"
7036,"Robert Sewell"
7037,"Dion Clayton Calthrop and Granville Barker"
7038,"Claudi Planas i Font"
7039,"Andrew B. Smolnikar"
7040,"Arabella B. Buckley"
7041,"Hamilton Wilcox Pierson"
7042,"G. F. Abbott"
7043,"P. B. M. Allan"
7044,"William Bodham Donne"
7045,"Compiled by Elizabeth Heber"
7046,"J. Walter Fewkes"
7047,"John Ward"
7048,"Charles W. Sanders"
7049,"Frank Crane"
7050,"Louise Colet"
7051,"Robert Lehmann-Nitsche"
7052,"Michael Sage"
7053,"QK Philander Doesticks"
7054,"Margaret E. Winslow"
7055,"Frances Jenkins Olcott"
7056,"Luigi Pirandello"
7057,"A. C. Laut"
7058,"M. de Vries"
7059,"Ernest Capendu"
7060,"E. M. Hull"
7061,"Henry H. Snelling"
7062,"Lawrence J. Leslie"
7063,"Ant�nio Jos� Coelho Lousada"
7064,"Charlotte E. Chittenden"
7065,"U.S. Department of Agriculture"
7066,"Elizabeth McCracken"
7067,"Charles Seignobos"
7068,"Katherine Mansfield"
7069,"Anna Seward"
7070,"Bernardin de Saint Pierre"
7071,"Helen H. Gardener"
7072,"James Hogg"
7073,"Eleanor Mercein Kelly"
7074,"J. D. Kestell"
7075,"W.D. Lighthall"
7076,"Fr.-Richard de Tussac"
7077,"Charles Egbert Craddock (real name: Murfree, Mary Noailles)"
7078,"James W. C. Pennington"
7079,"G. Verschuur"
7080,"Teachers of the School Street Universalist Sunday School, Boston"
7081,"Francis Hotoman"
7082,"Max Simon Nordau"
7083,"Elizabeth Robins (C. E. Raimond)"
7084,"Robert E. Peary"
7085,"Eliza Burt Gamble"
7086,"Nikolaj Velimirovic"
7087,"Mrs. S.T. Rorer"
7088,"Stuart Dodgson Collingwood"
7089,"Edward Elmer Smith and Lee Hawkins Garby"
7090,"Al Avery"
7091,"Sarojini Naidu"
7092,"Louis Ulbach"
7093,"Sarah J Richardson"
7094,"Jean Louis de Esque"
7095,"Ellis Towne, Sophie May and Ella Farman"
7096,"Erich von Mendelssohn"
7097,"G. Mockler"
7098,"Friedrich Max M�ller"
7099,"Theodor W. Storm"
7100,"Anna Howard Shaw"
7101,"Henry C. Carey"
7102,"Keith Henderson"
7103,"Lee Tarbell"
7104,"Reginald Crundall Punnett"
7105,"Mrs. (Elizabeth) Gaskell"
7106,"Abraham Cahan"
7107,"B.M. Sinclair, AKA B.M. Bower"
7108,"George L. Prentiss"
7109,"Robert Donald Locke"
7110,"Clara Mulholland"
7111,"James E. Seaver"
7112,"William Garrott Brown"
7113,"Mabell Shippie Clarke Pelton"
7114,"E.M. Tappan"
7115,"Jacobus Adrianus Cornelis Van Leeuwen"
7116,"R. W. Campbell"
7117,"Georg B�chner"
7118,"Susannah Minific Gunning"
7119,"W. H. Simmons"
7120,"Honorio Lopez"
7121,"William O. S. Gilly"
7122,"Brantz Mayer"
7123,"Anthony Pryde"
7124,"Ithamar Howell"
7125,"Justus van Maurik Jr."
7126,"Franz Liszt"
7127,"Daniel Turner Holmes"
7128,"Ulrich Bonnell Phillips"
7129,"Henry Arthur Jones"
7130,"Thomas W. Lawson"
7131,"John Codman"
7132,"Edward Winslow Martin"
7133,"Marie-Madeleine de La Fayette"
7134,"Leopold Ritter von Sacher-Masoch"
7135,"William A. Williams"
7136,"Zhi Cao"
7137,"Elisabeth Woodbridge"
7138,"Hilarius"
7139,"Dan Andersson"
7140,"Rosalie V. Halsey"
